mes,no,no_pai,pld_sub,exposicao_sub,ticker,compra_mwm,venda_mwm,saldo_mi
2026-03-01,28,9,214.37,-1.5949128e7,S26MAR3,-0.0,100.0,-18.518
2026-03-01,28,9,214.37,-1.5949128e7,S26MAR6,-0.0,100.0,-18.518
2026-03-01,28,9,228.61,1.7008584e7,SE26MAR1,100.0,-0.0,-18.518
2026-03-01,28,9,228.61,1.7008584e7,SE26MAR3,100.0,-0.0,-18.518
2026-03-01,28,9,228.61,1.7008584e7,SE26MAR6,100.0,-0.0,-18.518
2026-03-01,29,10,506.38,3.7674672e7,N26MAR1,100.0,0.0,731.986
2026-03-01,29,10,506.38,3.7674672e7,N26MAR3,100.0,0.0,731.986
2026-03-01,29,10,506.38,-2.285006478e7,N26MAR6,0.0,60.651,731.986
2026-03-01,29,10,785.27,5.8424088e7,NE26MAR1,100.0,0.0,731.986
2026-03-01,29,10,785.27,5.8424088e7,NE26MAR3,100.0,0.0,731.986
2026-03-01,29,10,785.27,5.8424088e7,NE26MAR6,100.0,0.0,731.986
2026-03-01,29,10,255.18,-1.8985392e7,S26MAR1,0.0,100.0,731.986
2026-03-01,29,10,255.18,-1.8985392e7,S26MAR3,0.0,100.0,731.986
2026-03-01,29,10,255.18,-1.8985392e7,S26MAR6,0.0,100.0,731.986
2026-03-01,29,10,785.27,5.8424088e7,SE26MAR1,100.0,0.0,731.986
2026-03-01,29,10,785.27,5.8424088e7,SE26MAR3,100.0,0.0,731.986
2026-03-01,29,10,785.27,5.8424088e7,SE26MAR6,100.0,0.0,731.986
2026-03-01,30,10,57.31,4.263864e6,N26MAR1,100.0,-0.0,-43.828
2026-03-01,30,10,57.31,4.263864e6,N26MAR3,100.0,-0.0,-43.828
2026-03-01,30,10,57.31,-2.58607609e6,N26MAR6,-0.0,60.651,-43.828
2026-03-01,30,10,57.31,4.263864e6,NE26MAR1,100.0,-0.0,-43.828
2026-03-01,30,10,57.31,4.263864e6,NE26MAR3,100.0,-0.0,-43.828
2026-03-01,30,10,57.31,4.263864e6,NE26MAR6,100.0,-0.0,-43.828
2026-03-01,30,10,57.31,-4.263864e6,S26MAR1,-0.0,100.0,-43.828
2026-03-01,30,10,57.31,-4.263864e6,S26MAR3,-0.0,100.0,-43.828
2026-03-01,30,10,57.31,-4.263864e6,S26MAR6,-0.0,100.0,-43.828
2026-03-01,30,10,57.31,4.263864e6,SE26MAR1,100.0,-0.0,-43.828
2026-03-01,30,10,57.31,4.263864e6,SE26MAR3,100.0,-0.0,-43.828
2026-03-01,30,10,57.31,4.263864e6,SE26MAR6,100.0,-0.0,-43.828
2026-03-01,31,10,97.21,7.232424e6,N26MAR1,100.0,-0.0,38.822
2026-03-01,31,10,97.21,7.232424e6,N26MAR3,100.0,-0.0,38.822
2026-03-01,31,10,97.21,-4.38653738e6,N26MAR6,-0.0,60.651,38.822
2026-03-01,31,10,177.0,1.31688e7,NE26MAR1,100.0,-0.0,38.822
2026-03-01,31,10,177.0,1.31688e7,NE26MAR3,100.0,-0.0,38.822
2026-03-01,31,10,177.0,1.31688e7,NE26MAR6,100.0,-0.0,38.822
2026-03-01,31,10,214.37,-1.5949128e7,S26MAR1,-0.0,100.0,38.822
2026-03-01,31,10,214.37,-1.5949128e7,S26MAR3,-0.0,100.0,38.822
2026-03-01,31,10,214.37,-1.5949128e7,S26MAR6,-0.0,100.0,38.822
2026-03-01,31,10,228.61,1.7008584e7,SE26MAR1,100.0,-0.0,38.822
2026-03-01,31,10,228.61,1.7008584e7,SE26MAR3,100.0,-0.0,38.822
2026-03-01,31,10,228.61,1.7008584e7,SE26MAR6,100.0,-0.0,38.822
2026-03-01,32,11,506.38,3.7674672e7,N26MAR1,100.0,0.0,939.089
2026-03-01,32,11,506.38,3.7674672e7,N26MAR3,100.0,0.0,939.089
2026-03-01,32,11,506.38,3.7674672e7,N26MAR6,100.0,0.0,939.089
2026-03-01,32,11,785.27,5.8424088e7,NE26MAR1,100.0,0.0,939.089
2026-03-01,32,11,785.27,5.8424088e7,NE26MAR3,100.0,0.0,939.089
2026-03-01,32,11,785.27,5.8424088e7,NE26MAR6,100.0,0.0,939.089
2026-03-01,32,11,255.18,1.8985392e7,S26MAR1,100.0,0.0,939.089
2026-03-01,32,11,255.18,-1.8985392e7,S26MAR3,0.0,100.0,939.089
2026-03-01,32,11,255.18,-1.8985392e7,S26MAR6,0.0,100.0,939.089
2026-03-01,32,11,785.27,5.8424088e7,SE26MAR1,100.0,0.0,939.089
2026-03-01,32,11,785.27,5.8424088e7,SE26MAR3,100.0,0.0,939.089
2026-03-01,32,11,785.27,5.8424088e7,SE26MAR6,100.0,0.0,939.089
2026-03-01,33,11,57.31,4.263864e6,N26MAR1,100.0,-0.0,35.407
2026-03-01,33,11,57.31,4.263864e6,N26MAR3,100.0,-0.0,35.407
2026-03-01,33,11,57.31,4.263864e6,N26MAR6,100.0,-0.0,35.407
2026-03-01,33,11,57.31,4.263864e6,NE26MAR1,100.0,-0.0,35.407
2026-03-01,33,11,57.31,4.263864e6,NE26MAR3,100.0,-0.0,35.407
2026-03-01,33,11,57.31,4.263864e6,NE26MAR6,100.0,-0.0,35.407
2026-03-01,33,11,57.31,4.263864e6,S26MAR1,100.0,-0.0,35.407
2026-03-01,33,11,57.31,-4.263864e6,S26MAR3,-0.0,100.0,35.407
2026-03-01,33,11,57.31,-4.263864e6,S26MAR6,-0.0,100.0,35.407
2026-03-01,33,11,57.31,4.263864e6,SE26MAR1,100.0,-0.0,35.407
2026-03-01,33,11,57.31,4.263864e6,SE26MAR3,100.0,-0.0,35.407
2026-03-01,33,11,57.31,4.263864e6,SE26MAR6,100.0,-0.0,35.407
2026-03-01,34,11,97.21,7.232424e6,N26MAR1,100.0,-0.0,150.172
2026-03-01,34,11,97.21,7.232424e6,N26MAR3,100.0,-0.0,150.172
2026-03-01,34,11,97.21,7.232424e6,N26MAR6,100.0,-0.0,150.172
2026-03-01,34,11,177.0,1.31688e7,NE26MAR1,100.0,-0.0,150.172
2026-03-01,34,11,177.0,1.31688e7,NE26MAR3,100.0,-0.0,150.172
2026-03-01,34,11,177.0,1.31688e7,NE26MAR6,100.0,-0.0,150.172
2026-03-01,34,11,214.37,1.5949128e7,S26MAR1,100.0,-0.0,150.172
2026-03-01,34,11,214.37,-1.5949128e7,S26MAR3,-0.0,100.0,150.172
2026-03-01,34,11,214.37,-1.5949128e7,S26MAR6,-0.0,100.0,150.172
2026-03-01,34,11,228.61,1.7008584e7,SE26MAR1,100.0,-0.0,150.172
2026-03-01,34,11,228.61,1.7008584e7,SE26MAR3,100.0,-0.0,150.172
2026-03-01,34,11,228.61,1.7008584e7,SE26MAR6,100.0,-0.0,150.172
2026-03-01,35,12,506.38,3.7674672e7,N26MAR1,100.0,0.0,722.044
2026-03-01,35,12,506.38,3.7674672e7,N26MAR3,100.0,0.0,722.044
2026-03-01,35,12,506.38,-3.7674672e7,N26MAR6,0.0,100.0,722.044
2026-03-01,35,12,785.27,5.8424088e7,NE26MAR1,100.0,0.0,722.044
2026-03-01,35,12,785.27,5.8424088e7,NE26MAR3,100.0,0.0,722.044
2026-03-01,35,12,785.27,5.8424088e7,NE26MAR6,100.0,0.0,722.044
2026-03-01,35,12,255.18,-1.8985392e7,S26MAR1,0.0,100.0,722.044
2026-03-01,35,12,255.18,-1.8985392e7,S26MAR3,0.0,100.0,722.044
2026-03-01,35,12,255.18,-1.8985392e7,S26MAR6,0.0,100.0,722.044
2026-03-01,35,12,785.27,5.8424088e7,SE26MAR1,100.0,0.0,722.044
2026-03-01,35,12,785.27,5.8424088e7,SE26MAR3,100.0,0.0,722.044
2026-03-01,35,12,785.27,5.8424088e7,SE26MAR6,100.0,0.0,722.044
2026-03-01,36,12,57.31,4.263864e6,N26MAR1,100.0,-0.0,-85.374
2026-03-01,36,12,57.31,4.263864e6,N26MAR3,100.0,-0.0,-85.374
2026-03-01,36,12,57.31,-4.263864e6,N26MAR6,-0.0,100.0,-85.374
2026-03-01,36,12,57.31,4.263864e6,NE26MAR1,100.0,-0.0,-85.374
2026-03-01,36,12,57.31,4.263864e6,NE26MAR3,100.0,-0.0,-85.374
2026-03-01,36,12,57.31,4.263864e6,NE26MAR6,100.0,-0.0,-85.374
2026-03-01,36,12,57.31,-4.263864e6,S26MAR1,-0.0,100.0,-85.374
2026-03-01,36,12,57.31,-4.263864e6,S26MAR3,-0.0,100.0,-85.374
2026-03-01,36,12,57.31,-4.263864e6,S26MAR6,-0.0,100.0,-85.374
2026-03-01,36,12,57.31,4.263864e6,SE26MAR1,100.0,-0.0,-85.374
2026-03-01,36,12,57.31,4.263864e6,SE26MAR3,100.0,-0.0,-85.374
2026-03-01,36,12,57.31,4.263864e6,SE26MAR6,100.0,-0.0,-85.374
2026-03-01,37,12,97.21,7.232424e6,N26MAR1,100.0,-0.0,0.084
2026-03-01,37,12,97.21,7.232424e6,N26MAR3,100.0,-0.0,0.084
2026-03-01,37,12,97.21,-7.232424e6,N26MAR6,-0.0,100.0,0.084
2026-03-01,37,12,177.0,1.31688e7,NE26MAR1,100.0,-0.0,0.084
2026-03-01,37,12,177.0,1.31688e7,NE26MAR3,100.0,-0.0,0.084
2026-03-01,37,12,177.0,1.31688e7,NE26MAR6,100.0,-0.0,0.084
2026-03-01,37,12,214.37,-1.5949128e7,S26MAR1,-0.0,100.0,0.084
2026-03-01,37,12,214.37,-1.5949128e7,S26MAR3,-0.0,100.0,0.084
2026-03-01,37,12,214.37,-1.5949128e7,S26MAR6,-0.0,100.0,0.084
2026-03-01,37,12,228.61,1.7008584e7,SE26MAR1,100.0,-0.0,0.084
2026-03-01,37,12,228.61,1.7008584e7,SE26MAR3,100.0,-0.0,0.084
2026-03-01,37,12,228.61,1.7008584e7,SE26MAR6,100.0,-0.0,0.084
2026-03-01,38,13,506.38,3.7674672e7,N26MAR1,100.0,0.0,817.049
2026-03-01,38,13,506.38,3.7674672e7,N26MAR3,100.0,0.0,817.049
2026-03-01,38,13,506.38,6.80948043e6,N26MAR6,18.0744,0.0,817.049
2026-03-01,38,13,785.27,5.8424088e7,NE26MAR1,100.0,0.0,817.049
2026-03-01,38,13,785.27,5.8424088e7,NE26MAR3,100.0,0.0,817.049
2026-03-01,38,13,785.27,5.8424088e7,NE26MAR6,100.0,0.0,817.049
2026-03-01,38,13,255.18,-1.8985392e7,S26MAR1,0.0,100.0,817.049
2026-03-01,38,13,255.18,-1.8985392e7,S26MAR3,0.0,100.0,817.049
2026-03-01,38,13,255.18,-1.8985392e7,S26MAR6,0.0,100.0,817.049
2026-03-01,38,13,785.27,5.8424088e7,SE26MAR1,100.0,0.0,817.049
2026-03-01,38,13,785.27,5.8424088e7,SE26MAR3,100.0,0.0,817.049
2026-03-01,38,13,785.27,5.8424088e7,SE26MAR6,100.0,0.0,817.049
2026-03-01,39,13,57.31,4.263864e6,N26MAR1,100.0,-0.0,-29.818
2026-03-01,39,13,57.31,4.263864e6,N26MAR3,100.0,-0.0,-29.818
2026-03-01,39,13,57.31,770668.91,N26MAR6,18.0744,-0.0,-29.818
2026-03-01,39,13,57.31,4.263864e6,NE26MAR1,100.0,-0.0,-29.818
2026-03-01,39,13,57.31,4.263864e6,NE26MAR3,100.0,-0.0,-29.818
2026-03-01,39,13,57.31,4.263864e6,NE26MAR6,100.0,-0.0,-29.818
2026-03-01,39,13,57.31,-4.263864e6,S26MAR1,-0.0,100.0,-29.818
2026-03-01,39,13,57.31,-4.263864e6,S26MAR3,-0.0,100.0,-29.818
2026-03-01,39,13,57.31,-4.263864e6,S26MAR6,-0.0,100.0,-29.818
2026-03-01,39,13,57.31,4.263864e6,SE26MAR1,100.0,-0.0,-29.818
2026-03-01,39,13,57.31,4.263864e6,SE26MAR3,100.0,-0.0,-29.818
2026-03-01,39,13,57.31,4.263864e6,SE26MAR6,100.0,-0.0,-29.818
2026-03-01,40,13,97.21,7.232424e6,N26MAR1,100.0,-0.0,59.145
2026-03-01,40,13,97.21,7.232424e6,N26MAR3,100.0,-0.0,59.145
2026-03-01,40,13,97.21,1.30721907e6,N26MAR6,18.0744,-0.0,59.145
2026-03-01,40,13,177.0,1.31688e7,NE26MAR1,100.0,-0.0,59.145
2026-03-01,40,13,177.0,1.31688e7,NE26MAR3,100.0,-0.0,59.145
2026-03-01,40,13,177.0,1.31688e7,NE26MAR6,100.0,-0.0,59.145
2026-03-01,40,13,214.37,-1.5949128e7,S26MAR1,-0.0,100.0,59.145
2026-03-01,40,13,214.37,-1.5949128e7,S26MAR3,-0.0,100.0,59.145
2026-03-01,40,13,214.37,-1.5949128e7,S26MAR6,-0.0,100.0,59.145
2026-03-01,40,13,228.61,1.7008584e7,SE26MAR1,100.0,-0.0,59.145
2026-03-01,40,13,228.61,1.7008584e7,SE26MAR3,100.0,-0.0,59.145
2026-03-01,40,13,228.61,1.7008584e7,SE26MAR6,100.0,-0.0,59.145
2026-04-01,41,14,355.12,2.556864e7,N26ABR1,100.0,0.0,1777.611
2026-04-01,41,14,355.12,2.556864e7,N26ABR3,100.0,0.0,1777.611
2026-04-01,41,14,355.12,-2.556864e7,N26ABR6,0.0,100.0,1777.611
2026-04-01,41,14,785.27,5.653944e7,NE26ABR1,100.0,0.0,1777.611
2026-04-01,41,14,785.27,5.653944e7,NE26ABR3,100.0,0.0,1777.611
2026-04-01,41,14,785.27,5.653944e7,NE26ABR6,100.0,0.0,1777.611
2026-04-01,41,14,188.28,1.355616e7,S26ABR1,100.0,0.0,1777.611
2026-04-01,41,14,188.28,-1.355616e7,S26ABR3,0.0,100.0,1777.611
2026-04-01,41,14,188.28,-1.355616e7,S26ABR6,0.0,100.0,1777.611
2026-04-01,41,14,762.62,5.490864e7,SE26ABR1,100.0,0.0,1777.611
2026-04-01,41,14,762.62,5.490864e7,SE26ABR3,100.0,0.0,1777.611
2026-04-01,41,14,762.62,5.490864e7,SE26ABR6,100.0,0.0,1777.611
2026-04-01,42,14,57.31,4.12632e6,N26ABR1,100.0,-0.0,857.787
2026-04-01,42,14,57.31,4.12632e6,N26ABR3,100.0,-0.0,857.787
2026-04-01,42,14,57.31,-4.12632e6,N26ABR6,-0.0,100.0,857.787
2026-04-01,42,14,57.31,4.12632e6,NE26ABR1,100.0,-0.0,857.787
2026-04-01,42,14,57.31,4.12632e6,NE26ABR3,100.0,-0.0,857.787
2026-04-01,42,14,57.31,4.12632e6,NE26ABR6,100.0,-0.0,857.787
2026-04-01,42,14,57.31,4.12632e6,S26ABR1,100.0,-0.0,857.787
2026-04-01,42,14,57.31,-4.12632e6,S26ABR3,-0.0,100.0,857.787
2026-04-01,42,14,57.31,-4.12632e6,S26ABR6,-0.0,100.0,857.787
2026-04-01,42,14,57.31,4.12632e6,SE26ABR1,100.0,-0.0,857.787
2026-04-01,42,14,57.31,4.12632e6,SE26ABR3,100.0,-0.0,857.787
2026-04-01,42,14,57.31,4.12632e6,SE26ABR6,100.0,-0.0,857.787
2026-04-01,43,14,113.07,8.14104e6,N26ABR1,100.0,-0.0,1001.158
2026-04-01,43,14,113.07,8.14104e6,N26ABR3,100.0,-0.0,1001.158
2026-04-01,43,14,113.07,-8.14104e6,N26ABR6,-0.0,100.0,1001.158
2026-04-01,43,14,200.9,1.44648e7,NE26ABR1,100.0,-0.0,1001.158
2026-04-01,43,14,200.9,1.44648e7,NE26ABR3,100.0,-0.0,1001.158
2026-04-01,43,14,200.9,1.44648e7,NE26ABR6,100.0,-0.0,1001.158
2026-04-01,43,14,248.45,1.78884e7,S26ABR1,100.0,-0.0,1001.158
2026-04-01,43,14,248.45,-1.78884e7,S26ABR3,-0.0,100.0,1001.158
2026-04-01,43,14,248.45,-1.78884e7,S26ABR6,-0.0,100.0,1001.158
2026-04-01,43,14,255.2,1.83744e7,SE26ABR1,100.0,-0.0,1001.158
2026-04-01,43,14,255.2,1.83744e7,SE26ABR3,100.0,-0.0,1001.158
2026-04-01,43,14,255.2,1.83744e7,SE26ABR6,100.0,-0.0,1001.158
2026-04-01,44,15,355.12,2.556864e7,N26ABR1,100.0,0.0,870.937
2026-04-01,44,15,355.12,2.556864e7,N26ABR3,100.0,0.0,870.937
2026-04-01,44,15,355.12,-2.556864e7,N26ABR6,0.0,100.0,870.937
2026-04-01,44,15,785.27,5.653944e7,NE26ABR1,100.0,0.0,870.937
2026-04-01,44,15,785.27,5.653944e7,NE26ABR3,100.0,0.0,870.937
2026-04-01,44,15,785.27,5.653944e7,NE26ABR6,100.0,0.0,870.937
2026-04-01,44,15,188.28,0.0,S26ABR1,0.0,0.0,870.937
2026-04-01,44,15,188.28,-1.355616e7,S26ABR3,0.0,100.0,870.937
2026-04-01,44,15,188.28,-1.355616e7,S26ABR6,0.0,100.0,870.937
2026-04-01,44,15,762.62,5.490864e7,SE26ABR1,100.0,0.0,870.937
2026-04-01,44,15,762.62,5.490864e7,SE26ABR3,100.0,0.0,870.937
2026-04-01,44,15,762.62,5.490864e7,SE26ABR6,100.0,0.0,870.937
2026-04-01,45,15,57.31,4.12632e6,N26ABR1,100.0,-0.0,-39.458
2026-04-01,45,15,57.31,4.12632e6,N26ABR3,100.0,-0.0,-39.458
2026-04-01,45,15,57.31,-4.12632e6,N26ABR6,-0.0,100.0,-39.458
2026-04-01,45,15,57.31,4.12632e6,NE26ABR1,100.0,-0.0,-39.458
2026-04-01,45,15,57.31,4.12632e6,NE26ABR3,100.0,-0.0,-39.458
2026-04-01,45,15,57.31,4.12632e6,NE26ABR6,100.0,-0.0,-39.458
2026-04-01,45,15,57.31,0.0,S26ABR1,-0.0,-0.0,-39.458
2026-04-01,45,15,57.31,-4.12632e6,S26ABR3,-0.0,100.0,-39.458
2026-04-01,45,15,57.31,-4.12632e6,S26ABR6,-0.0,100.0,-39.458
2026-04-01,45,15,57.31,4.12632e6,SE26ABR1,100.0,-0.0,-39.458
2026-04-01,45,15,57.31,4.12632e6,SE26ABR3,100.0,-0.0,-39.458
2026-04-01,45,15,57.31,4.12632e6,SE26ABR6,100.0,-0.0,-39.458
2026-04-01,46,15,113.07,8.14104e6,N26ABR1,100.0,-0.0,90.151
2026-04-01,46,15,113.07,8.14104e6,N26ABR3,100.0,-0.0,90.151
2026-04-01,46,15,113.07,-8.14104e6,N26ABR6,-0.0,100.0,90.151
2026-04-01,46,15,200.9,1.44648e7,NE26ABR1,100.0,-0.0,90.151
2026-04-01,46,15,200.9,1.44648e7,NE26ABR3,100.0,-0.0,90.151
2026-04-01,46,15,200.9,1.44648e7,NE26ABR6,100.0,-0.0,90.151
2026-04-01,46,15,248.45,0.0,S26ABR1,-0.0,-0.0,90.151
2026-04-01,46,15,248.45,-1.78884e7,S26ABR3,-0.0,100.0,90.151
2026-04-01,46,15,248.45,-1.78884e7,S26ABR6,-0.0,100.0,90.151
2026-04-01,46,15,255.2,1.83744e7,SE26ABR1,100.0,-0.0,90.151
2026-04-01,46,15,255.2,1.83744e7,SE26ABR3,100.0,-0.0,90.151
2026-04-01,46,15,255.2,1.83744e7,SE26ABR6,100.0,-0.0,90.151
2026-04-01,47,16,355.12,2.556864e7,N26ABR1,100.0,0.0,988.695
2026-04-01,47,16,355.12,2.556864e7,N26ABR3,100.0,0.0,988.695
2026-04-01,47,16,355.12,-2.556864e7,N26ABR6,0.0,100.0,988.695
2026-04-01,47,16,785.27,5.653944e7,NE26ABR1,100.0,0.0,988.695
2026-04-01,47,16,785.27,5.653944e7,NE26ABR3,100.0,0.0,988.695
2026-04-01,47,16,785.27,5.653944e7,NE26ABR6,100.0,0.0,988.695
2026-04-01,47,16,188.28,1.355616e7,S26ABR1,100.0,0.0,988.695
2026-04-01,47,16,188.28,-1.355616e7,S26ABR3,0.0,100.0,988.695
2026-04-01,47,16,188.28,-1.355616e7,S26ABR6,0.0,100.0,988.695
2026-04-01,47,16,762.62,5.490864e7,SE26ABR1,100.0,0.0,988.695
2026-04-01,47,16,762.62,5.490864e7,SE26ABR3,100.0,0.0,988.695
2026-04-01,47,16,762.62,5.490864e7,SE26ABR6,100.0,0.0,988.695
2026-04-01,48,16,57.31,4.12632e6,N26ABR1,100.0,-0.0,68.871
2026-04-01,48,16,57.31,4.12632e6,N26ABR3,100.0,-0.0,68.871
2026-04-01,48,16,57.31,-4.12632e6,N26ABR6,-0.0,100.0,68.871
2026-04-01,48,16,57.31,4.12632e6,NE26ABR1,100.0,-0.0,68.871
2026-04-01,48,16,57.31,4.12632e6,NE26ABR3,100.0,-0.0,68.871
2026-04-01,48,16,57.31,4.12632e6,NE26ABR6,100.0,-0.0,68.871
2026-04-01,48,16,57.31,4.12632e6,S26ABR1,100.0,-0.0,68.871
2026-04-01,48,16,57.31,-4.12632e6,S26ABR3,-0.0,100.0,68.871
2026-04-01,48,16,57.31,-4.12632e6,S26ABR6,-0.0,100.0,68.871
2026-04-01,48,16,57.31,4.12632e6,SE26ABR1,100.0,-0.0,68.871
2026-04-01,48,16,57.31,4.12632e6,SE26ABR3,100.0,-0.0,68.871
2026-04-01,48,16,57.31,4.12632e6,SE26ABR6,100.0,-0.0,68.871
2026-04-01,49,16,113.07,8.14104e6,N26ABR1,100.0,-0.0,212.241
2026-04-01,49,16,113.07,8.14104e6,N26ABR3,100.0,-0.0,212.241
2026-04-01,49,16,113.07,-8.14104e6,N26ABR6,-0.0,100.0,212.241
2026-04-01,49,16,200.9,1.44648e7,NE26ABR1,100.0,-0.0,212.241
2026-04-01,49,16,200.9,1.44648e7,NE26ABR3,100.0,-0.0,212.241
2026-04-01,49,16,200.9,1.44648e7,NE26ABR6,100.0,-0.0,212.241
2026-04-01,49,16,248.45,1.78884e7,S26ABR1,100.0,-0.0,212.241
2026-04-01,49,16,248.45,-1.78884e7,S26ABR3,-0.0,100.0,212.241
2026-04-01,49,16,248.45,-1.78884e7,S26ABR6,-0.0,100.0,212.241
2026-04-01,49,16,255.2,1.83744e7,SE26ABR1,100.0,-0.0,212.241
2026-04-01,49,16,255.2,1.83744e7,SE26ABR3,100.0,-0.0,212.241
2026-04-01,49,16,255.2,1.83744e7,SE26ABR6,100.0,-0.0,212.241
2026-04-01,50,17,355.12,2.556864e7,N26ABR1,100.0,0.0,1530.112
2026-04-01,50,17,355.12,2.556864e7,N26ABR3,100.0,0.0,1530.112
2026-04-01,50,17,355.12,-2.556864e7,N26ABR6,0.0,100.0,1530.112
2026-04-01,50,17,785.27,5.653944e7,NE26ABR1,100.0,0.0,1530.112
2026-04-01,50,17,785.27,5.653944e7,NE26ABR3,100.0,0.0,1530.112
2026-04-01,50,17,785.27,5.653944e7,NE26ABR6,100.0,0.0,1530.112
2026-04-01,50,17,188.28,1.355616e7,S26ABR1,100.0,0.0,1530.112
2026-04-01,50,17,188.28,-1.355616e7,S26ABR3,0.0,100.0,1530.112
2026-04-01,50,17,188.28,-1.355616e7,S26ABR6,0.0,100.0,1530.112
2026-04-01,50,17,762.62,5.490864e7,SE26ABR1,100.0,0.0,1530.112
2026-04-01,50,17,762.62,5.490864e7,SE26ABR3,100.0,0.0,1530.112
2026-04-01,50,17,762.62,5.490864e7,SE26ABR6,100.0,0.0,1530.112
2026-04-01,51,17,57.31,4.12632e6,N26ABR1,100.0,-0.0,653.172
2026-04-01,51,17,57.31,4.12632e6,N26ABR3,100.0,-0.0,653.172
2026-04-01,51,17,57.31,-4.12632e6,N26ABR6,-0.0,100.0,653.172
2026-04-01,51,17,57.31,4.12632e6,NE26ABR1,100.0,-0.0,653.172
2026-04-01,51,17,57.31,4.12632e6,NE26ABR3,100.0,-0.0,653.172
2026-04-01,51,17,57.31,4.12632e6,NE26ABR6,100.0,-0.0,653.172
2026-04-01,51,17,57.31,4.12632e6,S26ABR1,100.0,-0.0,653.172
2026-04-01,51,17,57.31,-4.12632e6,S26ABR3,-0.0,100.0,653.172
2026-04-01,51,17,57.31,-4.12632e6,S26ABR6,-0.0,100.0,653.172
2026-04-01,51,17,57.31,4.12632e6,SE26ABR1,100.0,-0.0,653.172
2026-04-01,51,17,57.31,4.12632e6,SE26ABR3,100.0,-0.0,653.172
2026-04-01,51,17,57.31,4.12632e6,SE26ABR6,100.0,-0.0,653.172
2026-04-01,52,17,113.07,8.14104e6,N26ABR1,100.0,-0.0,788.513
2026-04-01,52,17,113.07,8.14104e6,N26ABR3,100.0,-0.0,788.513
2026-04-01,52,17,113.07,-8.14104e6,N26ABR6,-0.0,100.0,788.513
2026-04-01,52,17,200.9,1.44648e7,NE26ABR1,100.0,-0.0,788.513
2026-04-01,52,17,200.9,1.44648e7,NE26ABR3,100.0,-0.0,788.513
2026-04-01,52,17,200.9,1.44648e7,NE26ABR6,100.0,-0.0,788.513
2026-04-01,52,17,248.45,1.78884e7,S26ABR1,100.0,-0.0,788.513
2026-04-01,52,17,248.45,-1.78884e7,S26ABR3,-0.0,100.0,788.513
2026-04-01,52,17,248.45,-1.78884e7,S26ABR6,-0.0,100.0,788.513
2026-04-01,52,17,255.2,1.83744e7,SE26ABR1,100.0,-0.0,788.513
2026-04-01,52,17,255.2,1.83744e7,SE26ABR3,100.0,-0.0,788.513
2026-04-01,52,17,255.2,1.83744e7,SE26ABR6,100.0,-0.0,788.513
2026-04-01,53,18,355.12,-2.556864e7,N26ABR1,0.0,100.0,495.987
2026-04-01,53,18,355.12,-2.556864e7,N26ABR3,0.0,100.0,495.987
2026-04-01,53,18,355.12,-2.556864e7,N26ABR6,0.0,100.0,495.987
2026-04-01,53,18,785.27,3.067453684e7,NE26ABR1,54.2533,0.0,495.987
2026-04-01,53,18,785.27,5.653944e7,NE26ABR3,100.0,0.0,495.987
2026-04-01,53,18,785.27,5.653944e7,NE26ABR6,100.0,0.0,495.987
2026-04-01,53,18,188.28,-1.355616e7,S26ABR1,0.0,100.0,495.987
2026-04-01,53,18,188.28,-1.355616e7,S26ABR3,0.0,100.0,495.987
2026-04-01,53,18,188.28,-1.355616e7,S26ABR6,0.0,100.0,495.987
2026-04-01,53,18,762.62,0.0,SE26ABR1,0.0,0.0,495.987
2026-04-01,53,18,762.62,5.490864e7,SE26ABR3,100.0,0.0,495.987
2026-04-01,53,18,762.62,-5.490864e7,SE26ABR6,0.0,100.0,495.987
2026-04-01,54,18,57.31,-4.12632e6,N26ABR1,-0.0,100.0,-100.0
2026-04-01,54,18,57.31,-4.12632e6,N26ABR3,-0.0,100.0,-100.0
2026-04-01,54,18,57.31,-4.12632e6,N26ABR6,-0.0,100.0,-100.0
2026-04-01,54,18,57.31,2.23866658e6,NE26ABR1,54.2533,-0.0,-100.0
2026-04-01,54,18,57.31,4.12632e6,NE26ABR3,100.0,-0.0,-100.0
2026-04-01,54,18,57.31,4.12632e6,NE26ABR6,100.0,-0.0,-100.0
2026-04-01,54,18,57.31,-4.12632e6,S26ABR1,-0.0,100.0,-100.0
2026-04-01,54,18,57.31,-4.12632e6,S26ABR3,-0.0,100.0,-100.0
2026-04-01,54,18,57.31,-4.12632e6,S26ABR6,-0.0,100.0,-100.0
2026-04-01,54,18,57.31,0.0,SE26ABR1,-0.0,-0.0,-100.0
2026-04-01,54,18,57.31,4.12632e6,SE26ABR3,100.0,-0.0,-100.0
2026-04-01,54,18,57.31,-4.12632e6,SE26ABR6,-0.0,100.0,-100.0
2026-04-01,55,18,113.07,-8.14104e6,N26ABR1,-0.0,100.0,-55.716
2026-04-01,55,18,113.07,-8.14104e6,N26ABR3,-0.0,100.0,-55.716
2026-04-01,55,18,113.07,-8.14104e6,N26ABR6,-0.0,100.0,-55.716
2026-04-01,55,18,200.9,7.84763769e6,NE26ABR1,54.2533,-0.0,-55.716
2026-04-01,55,18,200.9,1.44648e7,NE26ABR3,100.0,-0.0,-55.716
2026-04-01,55,18,200.9,1.44648e7,NE26ABR6,100.0,-0.0,-55.716
2026-04-01,55,18,248.45,-1.78884e7,S26ABR1,-0.0,100.0,-55.716
